area_financiada_id,sucursal_id,sucursal_nombre,periodo_id,anio,mes_numero,tareas,cantidad_prestamos,valor_rd
532,21,Río San Juan,17,2018,8,1787,42,39522200
533,22,Salcedo,17,2018,8,2743,55,37930302
534,23,Samaná,17,2018,8,2133,48,8921335
535,24,San Cristóbal,17,2018,8,414,35,50595106
536,25,San Francisco de Macorís,17,2018,8,5850,48,33014804
537,26,San José de Ocoa,17,2018,8,4783,48,118135796
538,27,San José de las Matas,17,2018,8,377,31,11429785
539,28,San Juan de la Maguana,17,2018,8,895,12,13025000
540,29,Santiago,17,2018,8,474,17,8073124
541,30,Santiago Rodríguez,17,2018,8,2532,27,22541060
542,31,Santo Domingo,17,2018,8,500,62,250113329
543,32,Valverde Mao,17,2018,8,2773,16,49805000
544,33,Villa Riva,17,2018,8,2441,35,13318168
545,1,Arenoso,18,2018,9,585,12,44597982
546,2,Azua,18,2018,9,1163,31,16712037
547,3,Baní,18,2018,9,950,29,19087500
548,4,Barahona,18,2018,9,730,24,8376585
549,5,Bonao,18,2018,9,250,14,18737695
550,6,Comendador,18,2018,9,6924,15,70456350
551,7,Constanza,18,2018,9,1447,39,35780500
552,8,Cotuí,18,2018,9,2197,42,84957000
553,9,Dajabón,18,2018,9,4892,24,42013602
554,10,El Seibo,18,2018,9,913,38,21172364
555,11,Hato Mayor,18,2018,9,1110,40,49421644
556,12,Higüey,18,2018,9,16,22,20901250
557,13,La Vega,18,2018,9,2907,28,125354409
558,15,Moca,18,2018,9,1017,73,61681614
559,16,Monte Plata,18,2018,9,1474,56,105737469
560,17,Montecristí,18,2018,9,4110,18,32207686
561,18,Nagua,18,2018,9,727,9,7495000
562,19,Neyba,18,2018,9,406,33,11542974
563,20,Puerto Plata,18,2018,9,4627,67,21265275
564,21,Río San Juan,18,2018,9,1299,38,14099832
565,22,Salcedo,18,2018,9,936,33,20310000
566,23,Samaná,18,2018,9,2172,30,7689760
567,24,San Cristóbal,18,2018,9,280,32,33274453
568,25,San Francisco de Macorís,18,2018,9,4742,28,113050435
569,26,San José de Ocoa,18,2018,9,1590,38,65704275
570,27,San José de las Matas,18,2018,9,388,24,29115000
571,28,San Juan de la Maguana,18,2018,9,40,9,3687000
572,29,Santiago,18,2018,9,65,29,65483774
573,30,Santiago Rodríguez,18,2018,9,2463,21,33514816
574,31,Santo Domingo,18,2018,9,914,78,159397296
575,32,Valverde Mao,18,2018,9,76,12,257072744
576,33,Villa Riva,18,2018,9,1641,24,7222500
577,1,Arenoso,19,2018,10,160,9,6830479
578,2,Azua,19,2018,10,842,55,31681459
579,3,Baní,19,2018,10,936,34,34043558
580,4,Barahona,19,2018,10,1245,53,29364197
581,5,Bonao,19,2018,10,300,26,13145543
582,6,Comendador,19,2018,10,2255,14,22120011
583,7,Constanza,19,2018,10,2743,70,185077020
584,8,Cotuí,19,2018,10,3209,38,142336968
585,9,Dajabón,19,2018,10,4812,31,44027261
586,10,El Seibo,19,2018,10,443,55,26396416
587,11,Hato Mayor,19,2018,10,1133,55,23543000
588,12,Higüey,19,2018,10,226,32,23949588
589,13,La Vega,19,2018,10,1485,42,62808026
590,15,Moca,19,2018,10,1646,75,61279974
591,16,Monte Plata,19,2018,10,2957,65,268975182
592,17,Montecristí,19,2018,10,194,14,12187575
593,18,Nagua,19,2018,10,2268,15,67282291
594,19,Neyba,19,2018,10,237,60,20772611
595,20,Puerto Plata,19,2018,10,7050,96,44751006
596,21,Río San Juan,19,2018,10,829,31,17490410
597,22,Salcedo,19,2018,10,1566,50,43246457
598,23,Samaná,19,2018,10,2669,51,16764289
599,24,San Cristóbal,19,2018,10,397,59,29772374
600,25,San Francisco de Macorís,19,2018,10,4138,31,33359594
601,26,San José de Ocoa,19,2018,10,599,39,56611496
602,27,San José de las Matas,19,2018,10,800,30,27378040
603,28,San Juan de la Maguana,19,2018,10,8569,126,37068175
604,29,Santiago,19,2018,10,1257,51,122179683
605,30,Santiago Rodríguez,19,2018,10,1537,30,33357429
606,31,Santo Domingo,19,2018,10,682,109,96956283
607,32,Valverde Mao,19,2018,10,263,14,47994000
608,33,Villa Riva,19,2018,10,570,31,102130034
609,1,Arenoso,20,2018,11,17947,102,78291538
610,2,Azua,20,2018,11,740,46,102733268
611,3,Baní,20,2018,11,741,42,28080744
612,4,Barahona,20,2018,11,1178,50,33935981
613,5,Bonao,20,2018,11,2212,49,33992177
614,6,Comendador,20,2018,11,1142,21,28652562
615,7,Constanza,20,2018,11,1694,55,136519401
616,8,Cotuí,20,2018,11,12862,109,152542019
617,9,Dajabón,20,2018,11,5486,53,43355637
618,10,El Seibo,20,2018,11,1097,49,22506760
619,11,Hato Mayor,20,2018,11,1147,76,45826345
620,12,Higüey,20,2018,11,2505,75,34969900
621,13,La Vega,20,2018,11,9177,176,73953171
622,15,Moca,20,2018,11,2383,70,62001474
623,16,Monte Plata,20,2018,11,1577,63,199582378
624,17,Montecristí,20,2018,11,2794,27,50405621
625,18,Nagua,20,2018,11,11191,135,58396570
626,19,Neyba,20,2018,11,520,65,19932000
627,20,Puerto Plata,20,2018,11,3002,100,38234035
628,21,Río San Juan,20,2018,11,1805,40,36469066
629,22,Salcedo,20,2018,11,5411,61,37658221
630,23,Samaná,20,2018,11,1696,37,18106842
631,24,San Cristóbal,20,2018,11,663,47,48714944
632,25,San Francisco de Macorís,20,2018,11,10717,103,113274848
633,26,San José de Ocoa,20,2018,11,714,45,59939500
634,27,San José de las Matas,20,2018,11,392,39,16011829
635,28,San Juan de la Maguana,20,2018,11,4693,171,34573100
636,29,Santiago,20,2018,11,256,58,39944931
637,30,Santiago Rodríguez,20,2018,11,305,36,53187909
638,31,Santo Domingo,20,2018,11,736,101,376285239
639,32,Valverde Mao,20,2018,11,2909,25,66618132
640,33,Villa Riva,20,2018,11,12694,129,58523353
641,1,Arenoso,21,2018,12,16419,206,73291172
642,2,Azua,21,2018,12,859,41,54562868
643,3,Baní,21,2018,12,517,24,14251065
644,4,Barahona,21,2018,12,2513,66,105591904
645,5,Bonao,21,2018,12,3562,74,30108888
646,6,Comendador,21,2018,12,310,21,10840414
647,7,Constanza,21,2018,12,1227,41,83840901
648,8,Cotuí,21,2018,12,19054,241,195480295
649,9,Dajabón,21,2018,12,8580,102,79267721
650,10,El Seibo,21,2018,12,1161,60,27215955
651,11,Hato Mayor,21,2018,12,3439,86,41913752
652,12,Higüey,21,2018,12,2632,49,69223662
653,13,La Vega,21,2018,12,18317,243,128702237
654,15,Moca,21,2018,12,750,59,97143178
655,16,Monte Plata,21,2018,12,1460,57,120621500
656,17,Montecristí,21,2018,12,8219,48,55399981
657,18,Nagua,21,2018,12,18761,279,77710944
658,19,Neyba,21,2018,12,430,48,17092640
659,20,Puerto Plata,21,2018,12,1989,90,44080539
660,21,Río San Juan,21,2018,12,10726,63,72095380
661,22,Salcedo,21,2018,12,7748,70,56337235
662,23,Samaná,21,2018,12,2349,51,16629521
663,24,San Cristóbal,21,2018,12,367,51,71068949
664,25,San Francisco de Macorís,21,2018,12,28669,206,327655407
665,26,San José de Ocoa,21,2018,12,528,32,118102450
666,27,San José de las Matas,21,2018,12,199,31,11670758
667,28,San Juan de la Maguana,21,2018,12,4024,79,38309550
668,29,Santiago,21,2018,12,425,50,63790491
669,30,Santiago Rodríguez,21,2018,12,595,28,41218968
670,31,Santo Domingo,21,2018,12,600,136,427395500
671,32,Valverde Mao,21,2018,12,6638,110,65430166
672,33,Villa Riva,21,2018,12,9953,168,60448495
673,1,Arenoso,22,2019,1,5047,56,23239098
674,2,Azua,22,2019,1,2755,45,76333357
675,3,Baní,22,2019,1,2499,16,34677567
676,4,Barahona,22,2019,1,4402,68,33655343
677,5,Bonao,22,2019,1,2300,50,28914272
678,6,Comendador,22,2019,1,414,24,10912690
679,7,Constanza,22,2019,1,1397,42,37290078
680,8,Cotuí,22,2019,1,8841,121,92610564
681,9,Dajabón,22,2019,1,2237,46,17792630
682,10,El Seibo,22,2019,1,469,53,18821080
683,11,Hato Mayor,22,2019,1,4564,60,31897999
684,12,Higüey,22,2019,1,547,46,47894550
685,13,La Vega,22,2019,1,5921,105,90016072
686,15,Moca,22,2019,1,2096,76,44922710
687,16,Monte Plata,22,2019,1,733,50,170289307
688,17,Montecristí,22,2019,1,5704,80,40380325
689,18,Nagua,22,2019,1,5290,77,21806240
690,19,Neyba,22,2019,1,397,49,14753404
691,20,Puerto Plata,22,2019,1,3531,73,42479014
692,21,Río San Juan,22,2019,1,804,22,28169130
693,22,Salcedo,22,2019,1,2774,60,37841042
694,23,Samaná,22,2019,1,494,27,10892997
695,24,San Cristóbal,22,2019,1,768,44,66484482
696,25,San Francisco de Macorís,22,2019,1,9929,96,122220083
697,26,San José de Ocoa,22,2019,1,873,34,45891900
698,27,San José de las Matas,22,2019,1,495,22,13246951
699,28,San Juan de la Maguana,22,2019,1,1913,65,22586500
700,29,Santiago,22,2019,1,1832,52,50388344
701,30,Santiago Rodríguez,22,2019,1,735,33,32226423
702,31,Santo Domingo,22,2019,1,1562,100,120193942
703,32,Valverde Mao,22,2019,1,9698,91,63170529
704,33,Villa Riva,22,2019,1,1191,39,33556124
705,1,Arenoso,23,2019,2,3793,28,17570326
706,2,Azua,23,2019,2,4223,55,45386794
707,3,Baní,23,2019,2,1408,37,38309565
708,4,Barahona,23,2019,2,2090,64,38908600
709,5,Bonao,23,2019,2,340,17,5597393
710,6,Comendador,23,2019,2,712,29,7958500
711,7,Constanza,23,2019,2,2318,40,79354420
712,8,Cotuí,23,2019,2,4222,51,50061982
713,9,Dajabón,23,2019,2,1432,18,14578905
714,10,El Seibo,23,2019,2,1508,35,19272841
715,11,Hato Mayor,23,2019,2,1017,62,33814296
716,12,Higüey,23,2019,2,70,23,20416900
717,13,La Vega,23,2019,2,1962,55,26315079
718,15,Moca,23,2019,2,2494,54,40459578
719,16,Monte Plata,23,2019,2,1594,49,150258241
720,17,Montecristí,23,2019,2,287,19,6790134
721,18,Nagua,23,2019,2,5169,16,18030000
722,19,Neyba,23,2019,2,392,63,12794232
723,20,Puerto Plata,23,2019,2,655,70,22736045
724,21,Río San Juan,23,2019,2,137,20,17119685
725,22,Salcedo,23,2019,2,2286,49,23841553
726,23,Samaná,23,2019,2,620,24,6662760
727,24,San Cristóbal,23,2019,2,845,52,49719790
728,25,San Francisco de Macorís,23,2019,2,4828,47,29905885
729,26,San José de Ocoa,23,2019,2,1007,45,46546065
730,27,San José de las Matas,23,2019,2,451,22,8689832
731,28,San Juan de la Maguana,23,2019,2,800,36,13943102
732,29,Santiago,23,2019,2,842,44,47604572
733,30,Santiago Rodríguez,23,2019,2,420,27,30812490
734,31,Santo Domingo,23,2019,2,295,104,146018900
735,32,Valverde Mao,23,2019,2,1341,34,44841832
736,33,Villa Riva,23,2019,2,889,25,22673856
737,1,Arenoso,24,2019,3,370,25,17864591
738,2,Azua,24,2019,3,1286,44,47196782
739,3,Baní,24,2019,3,740,31,51286262
740,4,Barahona,24,2019,3,975,57,102110901
741,5,Bonao,24,2019,3,40,18,62120556
742,6,Comendador,24,2019,3,4385,38,20004703
743,7,Constanza,24,2019,3,1449,38,43929500
744,8,Cotuí,24,2019,3,2098,34,44228306
745,9,Dajabón,24,2019,3,1115,20,4478208
746,10,El Seibo,24,2019,3,515,38,17695072
747,11,Hato Mayor,24,2019,3,6788,64,36243092
748,12,Higüey,24,2019,3,114,36,49089000
749,13,La Vega,24,2019,3,3622,52,45541830
750,15,Moca,24,2019,3,2114,74,55649742
751,16,Monte Plata,24,2019,3,454,49,117804778
752,17,Montecristí,24,2019,3,280,9,153683720
753,18,Nagua,24,2019,3,2760,15,28524181
754,19,Neyba,24,2019,3,1085,66,16764035
755,20,Puerto Plata,24,2019,3,2151,66,35136851
756,21,Río San Juan,24,2019,3,301,22,13624108
757,22,Salcedo,24,2019,3,576,41,15085779
758,23,Samaná,24,2019,3,1503,37,11694332
759,24,San Cristóbal,24,2019,3,2707,87,49505856
760,25,San Francisco de Macorís,24,2019,3,2480,42,123379153
761,26,San José de Ocoa,24,2019,3,1740,39,42212481
762,27,San José de las Matas,24,2019,3,1127,32,10440000
763,28,San Juan de la Maguana,24,2019,3,2226,58,87137495
764,29,Santiago,24,2019,3,597,35,177180282
765,30,Santiago Rodríguez,24,2019,3,0,13,9193000
766,31,Santo Domingo,24,2019,3,82,123,93968435
767,32,Valverde Mao,24,2019,3,421,23,61939920
768,33,Villa Riva,24,2019,3,1752,19,20995153
769,1,Arenoso,25,2019,4,799,22,78793283
770,2,Azua,25,2019,4,945,41,82485685
771,3,Baní,25,2019,4,1557,44,17991823
772,4,Barahona,25,2019,4,1435,80,39162375
773,5,Bonao,25,2019,4,430,20,49122299
774,6,Comendador,25,2019,4,468,33,16138096
775,7,Constanza,25,2019,4,1122,41,133768903
776,8,Cotuí,25,2019,4,1156,52,151452950
777,9,Dajabón,25,2019,4,468,16,53846417
778,10,El Seibo,25,2019,4,255,36,35259580
779,11,Hato Mayor,25,2019,4,3444,96,32185729
780,12,Higüey,25,2019,4,445,36,44274550
781,13,La Vega,25,2019,4,422,48,205422298
782,15,Moca,25,2019,4,631,79,54526366
783,16,Monte Plata,25,2019,4,817,49,162551942
784,17,Montecristí,25,2019,4,25,18,6594960
785,18,Nagua,25,2019,4,600,14,11625081
786,19,Neyba,25,2019,4,1407,52,36949782
787,20,Puerto Plata,25,2019,4,422,56,23127280
788,21,Río San Juan,25,2019,4,619,23,35999231
789,22,Salcedo,25,2019,4,2016,65,33070247
790,23,Samaná,25,2019,4,886,34,11819816
791,24,San Cristóbal,25,2019,4,1663,92,55008518
792,25,San Francisco de Macorís,25,2019,4,2677,42,31538116
793,26,San José de Ocoa,25,2019,4,1307,48,46693852
794,27,San José de las Matas,25,2019,4,1045,31,17616879
795,28,San Juan de la Maguana,25,2019,4,2056,58,59861650
796,29,Santiago,25,2019,4,334,46,68411087
797,30,Santiago Rodríguez,25,2019,4,70,19,15054937
798,31,Santo Domingo,25,2019,4,80,113,148632426
799,32,Valverde Mao,25,2019,4,1369,12,149238024
800,33,Villa Riva,25,2019,4,2371,37,8937154
801,1,Arenoso,26,2019,5,24125,211,91481923
802,2,Azua,26,2019,5,694,41,35513677
803,3,Baní,26,2019,5,1014,41,54909146
804,4,Barahona,26,2019,5,1840,100,46569966
805,5,Bonao,26,2019,5,2688,74,60415268
806,6,Comendador,26,2019,5,972,55,17782580
807,7,Constanza,26,2019,5,1859,47,54844015
808,8,Cotuí,26,2019,5,11994,102,255983495
809,9,Dajabón,26,2019,5,3835,57,44703123
810,10,El Seibo,26,2019,5,1654,51,34248904
811,11,Hato Mayor,26,2019,5,4155,135,44231397
812,12,Higüey,26,2019,5,1462,91,52338467
813,13,La Vega,26,2019,5,4262,127,294691397
814,15,Moca,26,2019,5,717,104,130745765
815,16,Monte Plata,26,2019,5,3411,75,186137315
816,17,Montecristí,26,2019,5,155,22,4312615
817,18,Nagua,26,2019,5,16453,233,85055887
818,19,Neyba,26,2019,5,840,70,28560698
819,20,Puerto Plata,26,2019,5,1672,97,63608238
820,21,Río San Juan,26,2019,5,3591,57,23073208
821,22,Salcedo,26,2019,5,4651,89,40035843
822,23,Samaná,26,2019,5,1387,43,10863499
823,24,San Cristóbal,26,2019,5,1621,90,59083754
824,25,San Francisco de Macorís,26,2019,5,19187,173,152278428
825,26,San José de Ocoa,26,2019,5,1439,70,171727784
826,27,San José de las Matas,26,2019,5,982,59,20785545
827,28,San Juan de la Maguana,26,2019,5,3345,67,180723132
828,29,Santiago,26,2019,5,3110,49,97582205
829,30,Santiago Rodríguez,26,2019,5,544,41,55347690
830,31,Santo Domingo,26,2019,5,170,157,180400478
831,32,Valverde Mao,26,2019,5,1108,37,313060252
832,33,Villa Riva,26,2019,5,19819,216,69333726
833,1,Arenoso,27,2019,6,11052,106,73845440
834,2,Azua,27,2019,6,1547,38,41467352
835,3,Baní,27,2019,6,1683,27,32965386
836,4,Barahona,27,2019,6,1516,75,40743300
837,5,Bonao,27,2019,6,3632,73,25823259
838,6,Comendador,27,2019,6,975,42,12967419
839,7,Constanza,27,2019,6,1772,37,358205494
840,8,Cotuí,27,2019,6,17201,198,252504818
841,9,Dajabón,27,2019,6,5215,82,41651288
842,10,El Seibo,27,2019,6,1427,66,29341403
843,11,Hato Mayor,27,2019,6,3347,91,37568784
844,12,Higüey,27,2019,6,1487,58,64130044
845,13,La Vega,27,2019,6,17739,232,127036974
846,15,Moca,27,2019,6,2473,74,63572046
847,16,Monte Plata,27,2019,6,3413,84,192457582
848,17,Montecristí,27,2019,6,17717,95,89407550
849,18,Nagua,27,2019,6,8868,103,40881414
850,19,Neyba,27,2019,6,711,48,29349779
851,20,Puerto Plata,27,2019,6,2559,88,71027363
852,21,Río San Juan,27,2019,6,2610,48,22780077
853,22,Salcedo,27,2019,6,7597,71,54887258
854,23,Samaná,27,2019,6,1413,34,14871170
855,24,San Cristóbal,27,2019,6,584,55,45409866
856,25,San Francisco de Macorís,27,2019,6,29501,177,156993715
857,26,San José de Ocoa,27,2019,6,767,40,166901953
858,27,San José de las Matas,27,2019,6,1160,32,28550158
859,28,San Juan de la Maguana,27,2019,6,5119,100,87005969
860,29,Santiago,27,2019,6,4013,60,98936312
861,30,Santiago Rodríguez,27,2019,6,45,28,54195280
862,31,Santo Domingo,27,2019,6,360,106,185758834
863,32,Valverde Mao,27,2019,6,10977,116,72114388
864,33,Villa Riva,27,2019,6,3682,60,17178413
865,1,Arenoso,28,2019,7,6146,51,34001960
866,2,Azua,28,2019,7,2262,53,41364782
867,3,Baní,28,2019,7,2224,33,32423660
868,4,Barahona,28,2019,7,5002,56,132298900
869,5,Bonao,28,2019,7,1851,47,13281942
870,6,Comendador,28,2019,7,566,22,5916092
871,7,Constanza,28,2019,7,4063,80,125978929
872,8,Cotuí,28,2019,7,15555,157,150623939
873,9,Dajabón,28,2019,7,1662,43,25362260
874,10,El Seibo,28,2019,7,1299,45,13498900
875,11,Hato Mayor,28,2019,7,3002,73,24922147
876,12,Higüey,28,2019,7,300,45,56367300
877,13,La Vega,28,2019,7,8525,126,86996394
878,15,Moca,28,2019,7,1247,75,59907492
879,16,Monte Plata,28,2019,7,4136,83,99925538
880,17,Montecristí,28,2019,7,6359,64,31793240
881,18,Nagua,28,2019,7,3468,45,19971897
882,19,Neyba,28,2019,7,1362,57,27911889
883,20,Puerto Plata,28,2019,7,3309,119,40715316
884,21,Río San Juan,28,2019,7,2963,41,13130806
885,22,Salcedo,28,2019,7,22534,82,72275670
886,23,Samaná,28,2019,7,1286,23,5193166
887,24,San Cristóbal,28,2019,7,1186,79,34500690
888,25,San Francisco de Macorís,28,2019,7,12010,112,111378700
889,26,San José de Ocoa,28,2019,7,1348,52,150569045
890,27,San José de las Matas,28,2019,7,1210,42,30573899
891,28,San Juan de la Maguana,28,2019,7,5559,121,32141960
892,29,Santiago,28,2019,7,2427,47,49840962
893,30,Santiago Rodríguez,28,2019,7,247,34,55090600
894,31,Santo Domingo,28,2019,7,1315,131,181493452
895,32,Valverde Mao,28,2019,7,5280,60,49763263
896,33,Villa Riva,28,2019,7,2590,45,17704762
897,1,Arenoso,29,2019,8,778,15,9244500
898,2,Azua,29,2019,8,2842,17,40013559
899,3,Baní,29,2019,8,2360,22,26763000
900,4,Barahona,29,2019,8,1060,22,18685000
901,5,Bonao,29,2019,8,478,12,11469527
902,6,Comendador,29,2019,8,515,24,6793957
903,7,Constanza,29,2019,8,1494,34,43676500
904,8,Cotuí,29,2019,8,3066,56,106256500
905,9,Dajabón,29,2019,8,272,25,36965000
906,10,El Seibo,29,2019,8,271,23,35752325
907,11,Hato Mayor,29,2019,8,662,38,57123067
908,12,Higüey,29,2019,8,40,32,28799700
909,13,La Vega,29,2019,8,3372,24,105078098
910,15,Moca,29,2019,8,2153,51,21991612
911,16,Monte Plata,29,2019,8,8387,60,143572000
912,17,Montecristí,29,2019,8,997,9,11299969
913,18,Nagua,29,2019,8,394,7,1975000
914,19,Neyba,29,2019,8,569,55,13517977
915,20,Puerto Plata,29,2019,8,1590,59,14183222
916,21,Río San Juan,29,2019,8,14349,22,112250040
917,22,Salcedo,29,2019,8,4215,50,35350000
918,23,Samaná,29,2019,8,840,18,3929000
919,24,San Cristóbal,29,2019,8,887,50,86452911
920,25,San Francisco de Macorís,29,2019,8,2731,34,109081616
921,26,San José de Ocoa,29,2019,8,502,37,173436169
922,27,San José de las Matas,29,2019,8,145,20,36527700
923,28,San Juan de la Maguana,29,2019,8,2228,52,36655620
924,29,Santiago,29,2019,8,1091,30,32154950
925,30,Santiago Rodríguez,29,2019,8,140,37,22826500
926,31,Santo Domingo,29,2019,8,532,77,402245980
927,32,Valverde Mao,29,2019,8,1522,18,39773782
928,33,Villa Riva,29,2019,8,2630,28,8035000
929,1,Arenoso,30,2019,9,360,16,11424700
930,2,Azua,30,2019,9,908,33,25724650
931,3,Baní,30,2019,9,749,20,16770000
932,4,Barahona,30,2019,9,1389,28,11987609
933,5,Bonao,30,2019,9,1220,20,16443197
934,6,Comendador,30,2019,9,758,37,9304850
935,7,Constanza,30,2019,9,855,35,71739518
936,8,Cotuí,30,2019,9,1337,38,32783800
937,9,Dajabón,30,2019,9,477,32,14946263
938,10,El Seibo,30,2019,9,559,40,18058300
939,11,Hato Mayor,30,2019,9,3243,52,33178223
940,12,Higüey,30,2019,9,1,25,37450000
941,13,La Vega,30,2019,9,1478,47,99351134
942,15,Moca,30,2019,9,675,57,144828909
943,16,Monte Plata,30,2019,9,1398,49,83561981
944,17,Montecristí,30,2019,9,705,13,6140400
945,18,Nagua,30,2019,9,125,5,5795000
946,19,Neyba,30,2019,9,983,42,15395000
947,20,Puerto Plata,30,2019,9,496,67,20030553
948,21,Río San Juan,30,2019,9,1049,23,13963280
949,22,Salcedo,30,2019,9,3775,52,31814250
950,23,Samaná,30,2019,9,1156,32,7053282
951,24,San Cristóbal,30,2019,9,455,32,40843130
952,25,San Francisco de Macorís,30,2019,9,5077,36,30025632
953,26,San José de Ocoa,30,2019,9,435,33,56247750
954,27,San José de las Matas,30,2019,9,975,37,13937000
955,28,San Juan de la Maguana,30,2019,9,1097,28,6351172
956,29,Santiago,30,2019,9,219,25,14695472
957,30,Santiago Rodríguez,30,2019,9,110,28,14758770
958,31,Santo Domingo,30,2019,9,658,98,93297395
959,32,Valverde Mao,30,2019,9,886,13,11251075
960,33,Villa Riva,30,2019,9,3168,29,13222900
961,1,Arenoso,31,2019,10,0,7,3398900
962,2,Azua,31,2019,10,1038,43,61346960
963,3,Baní,31,2019,10,677,30,40817094
964,4,Barahona,31,2019,10,55,41,16990400
965,5,Bonao,31,2019,10,200,17,72407478
966,6,Comendador,31,2019,10,484,25,10618437
967,7,Constanza,31,2019,10,2545,57,233684700
968,8,Cotuí,31,2019,10,4672,46,70467018
969,9,Dajabón,31,2019,10,160,36,26430771
970,10,El Seibo,31,2019,10,372,36,63943013
971,11,Hato Mayor,31,2019,10,619,63,37723549
972,12,Higüey,31,2019,10,75,43,49111600
973,13,La Vega,31,2019,10,1013,55,35525886
974,15,Moca,31,2019,10,3159,85,77639029
975,16,Monte Plata,31,2019,10,706,48,158762055
976,17,Montecristí,31,2019,10,1222,23,10484800
977,18,Nagua,31,2019,10,1730,14,109091664
978,19,Neyba,31,2019,10,420,48,10912553
979,20,Puerto Plata,31,2019,10,243,89,38999817
980,21,Río San Juan,31,2019,10,663,28,14332294
981,22,Salcedo,31,2019,10,2901,79,44306775
982,23,Samaná,31,2019,10,359,36,9024659
983,24,San Cristóbal,31,2019,10,390,51,38673987
984,25,San Francisco de Macorís,31,2019,10,1761,34,62281524
985,26,San José de Ocoa,31,2019,10,578,30,65754407
986,27,San José de las Matas,31,2019,10,1139,36,11409749
987,28,San Juan de la Maguana,31,2019,10,7945,156,81294989
988,29,Santiago,31,2019,10,1333,54,86842994
989,30,Santiago Rodríguez,31,2019,10,40,22,85681400
990,31,Santo Domingo,31,2019,10,300,133,182312257
991,32,Valverde Mao,31,2019,10,482,16,30630115
992,33,Villa Riva,31,2019,10,649,27,102257801
993,1,Arenoso,32,2019,11,22545,146,97794045
994,2,Azua,32,2019,11,880,42,188398695
995,3,Baní,32,2019,11,393,30,14106494
996,4,Barahona,32,2019,11,795,64,32107920
997,5,Bonao,32,2019,11,3700,69,23249728
998,6,Comendador,32,2019,11,562,36,13324200
999,7,Constanza,32,2019,11,2466,64,100748986
1000,8,Cotuí,32,2019,11,2974,69,52940236
1001,9,Dajabón,32,2019,11,2496,49,27541710
1002,10,El Seibo,32,2019,11,1312,63,25471034
1003,11,Hato Mayor,32,2019,11,850,72,43439371
1004,12,Higüey,32,2019,11,2850,68,22601933
1005,13,La Vega,32,2019,11,9344,197,132785505
1006,15,Moca,32,2019,11,461,48,47668213
1007,16,Monte Plata,32,2019,11,4841,45,232813222
1008,17,Montecristí,32,2019,11,7545,115,51987400
1009,18,Nagua,32,2019,11,12345,140,61869593
1010,19,Neyba,32,2019,11,455,62,19756014
1011,20,Puerto Plata,32,2019,11,509,93,43602131
1012,21,Río San Juan,32,2019,11,3160,42,30398317
1013,22,Salcedo,32,2019,11,6034,57,42043389
1014,23,Samaná,32,2019,11,1320,40,11002278
1015,24,San Cristóbal,32,2019,11,320,43,53822829
1016,25,San Francisco de Macorís,32,2019,11,10207,101,165318435
1017,26,San José de Ocoa,32,2019,11,484,37,61603949
1018,27,San José de las Matas,32,2019,11,997,32,16644699
1019,28,San Juan de la Maguana,32,2019,11,5318,114,82199128
1020,29,Santiago,32,2019,11,1240,41,51557365
1021,30,Santiago Rodríguez,32,2019,11,145,32,20175000
1022,31,Santo Domingo,32,2019,11,261,130,157800219
1023,32,Valverde Mao,32,2019,11,1954,51,74767641
1024,33,Villa Riva,32,2019,11,15784,176,89532000
1025,1,Arenoso,33,2019,12,18791,199,85385000
1026,2,Azua,33,2019,12,1501,64,63061248
1027,3,Baní,33,2019,12,591,21,30700457
1028,4,Barahona,33,2019,12,3578,71,39410100
1029,5,Bonao,33,2019,12,2306,83,32450578
1030,6,Comendador,33,2019,12,690,23,13039800
1031,7,Constanza,33,2019,12,3131,63,102206995
1032,8,Cotuí,33,2019,12,23918,295,181679925
1033,9,Dajabón,33,2019,12,6515,114,67471735
1034,10,El Seibo,33,2019,12,694,46,14408109
1035,11,Hato Mayor,33,2019,12,2230,81,43428661
1036,12,Higüey,33,2019,12,460,45,22385700
1037,13,La Vega,33,2019,12,14910,188,94143809
1038,15,Moca,33,2019,12,4029,80,58567852
1039,16,Monte Plata,33,2019,12,6825,50,230326726
1040,17,Montecristí,33,2019,12,7572,93,46357235
1041,18,Nagua,33,2019,12,19007,256,80591597
1042,19,Neyba,33,2019,12,274,46,13439643
1043,20,Puerto Plata,33,2019,12,508,108,41871752
1044,21,Río San Juan,33,2019,12,3457,55,45783436
1045,22,Salcedo,33,2019,12,4997,46,34396060
1046,23,Samaná,33,2019,12,1135,38,8332310
1047,24,San Cristóbal,33,2019,12,265,50,48632185
1048,25,San Francisco de Macorís,33,2019,12,22537,220,135638336
1049,26,San José de Ocoa,33,2019,12,504,36,77392299
1050,27,San José de las Matas,33,2019,12,280,41,12823908
1051,28,San Juan de la Maguana,33,2019,12,6753,91,92756612
1052,29,Santiago,33,2019,12,3749,44,72337271
1053,30,Santiago Rodríguez,33,2019,12,295,24,50117000
1054,31,Santo Domingo,33,2019,12,436,315,712656617
1055,32,Valverde Mao,33,2019,12,14386,119,103975110
1056,33,Villa Riva,33,2019,12,5705,121,37798387
1057,1,Arenoso,34,2020,1,3565,47,15583500
1058,2,Azua,34,2020,1,1182,46,44248861
1059,3,Baní,34,2020,1,471,30,22066766
1060,4,Barahona,34,2020,1,412,40,13815600
1061,5,Bonao,34,2020,1,1270,35,31488336
