monto_destino_id,destino_id,destino_nombre,rubro,tipo_operacion,periodo_id,anio,mes_numero,cantidad,valores_rd,tareas,beneficiados
3792,76,Piña (Producción),Piña,Producción,84,2024,3,13,9162500,380,13
3793,80,Plátano 2,Plátano 2,General,84,2024,3,82,67571000,7626,82
3794,81,Pollos,Pollos,General,84,2024,3,55,65931000,0,55
3795,83,Porcino,Porcino,General,84,2024,3,0,0,0,0
3796,84,Porcino (Comerc.),Porcino,Comerc.,84,2024,3,0,0,0,0
3797,87,Préstamos de Consumo,Préstamos de Consumo,General,84,2024,3,204,54965917,0,204
3798,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,84,2024,3,13,85481126,0,13
3799,94,Tabaco (Producción),Tabaco,Producción,84,2024,3,5,2575000,295,5
3800,96,Tomate (Producción),Tomate,Producción,84,2024,3,19,30385380,473,19
3801,101,Yautía (Producción),Yautía,Producción,84,2024,3,9,2742000,249,9
3802,103,Yuca (Producción),Yuca,Producción,84,2024,3,26,11799000,1708,26
3803,105,Ñame (Producción),Ñame,Producción,84,2024,3,10,3085000,264,10
3804,2,Acuícola,Acuícola,General,85,2024,4,4,3300000,0,4
3805,4,Aguacate (Producción),Aguacate,Producción,85,2024,4,106,65786005,5330,106
3806,7,Ajo (Comerc.),Ajo,Comerc.,85,2024,4,0,0,0,0
3807,9,Ajo (Producción),Ajo,Producción,85,2024,4,38,91650000,880,38
3808,10,Ají (Producción),Ají,Producción,85,2024,4,27,51035000,1060,27
3809,11,Apícola,Apícola,General,85,2024,4,1,200000,0,1
3810,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,85,2024,4,31,311018000,0,31
3811,17,Arroz (Producción),Arroz,Producción,85,2024,4,472,228344310,40618,472
3812,18,Avícola (Comerc.),Avícola,Comerc.,85,2024,4,1,600000,0,1
3813,21,Batata (Producción),Batata,Producción,85,2024,4,7,2044000,279,7
3814,22,Cacao (Comerc.),Cacao,Comerc.,85,2024,4,6,6450000,0,6
3815,24,Cacao (Producción),Cacao,Producción,85,2024,4,51,30668600,5309,51
3816,25,Café (Comerc.),Café,Comerc.,85,2024,4,1,1200000,0,1
3817,27,Café (Producción),Café,Producción,85,2024,4,35,24643981,2485,35
3818,31,Cebolla 2,Cebolla 2,General,85,2024,4,4,7200000,108,4
3819,36,Coco 2,Coco 2,General,85,2024,4,18,29420000,1816,18
3820,38,Gallina Ponedora,Gallina Ponedora,General,85,2024,4,17,37550000,0,17
3821,39,Gallina Reproductora,Gallina Reproductora,General,85,2024,4,1,1500000,0,1
3822,41,Ganado de Carne,Ganado de Carne,General,85,2024,4,62,94354825,0,62
3823,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,85,2024,4,4,5600000,0,4
3824,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,85,2024,4,45,53705000,0,45
3825,45,Ganado de Leche,Ganado de Leche,General,85,2024,4,12,12430000,0,12
3826,49,Ganado de Leche (Comerc.)1,Ganado de Leche (Comerc.)1,General,85,2024,4,1,29079837,0,1
3827,52,Guandul (Producción),Guandul,Producción,85,2024,4,2,750000,260,2
3828,54,Guineo (Producción),Guineo,Producción,85,2024,4,7,4617000,342,7
3829,55,Habichuela (Comerc.),Habichuela,Comerc.,85,2024,4,0,0,0,0
3830,58,Habichuela (Producción),Habichuela,Producción,85,2024,4,2,600000,90,2
3831,59,Invernadero,Invernadero,General,85,2024,4,5,55962469,0,5
3832,61,Limón (Producción),Limón,Producción,85,2024,4,30,12357023,952,30
3833,64,Maíz (Producción),Maíz,Producción,85,2024,4,13,3333000,994,13
3834,65,Microempresas y Otros,Microempresas y Otros,General,85,2024,4,265,510027373,0,265
3835,66,Otros,Otros,General,85,2024,4,220,873543549,2349,220
3836,73,Papa (Producción),Papa,Producción,85,2024,4,61,55909000,1973,61
3837,76,Piña (Producción),Piña,Producción,85,2024,4,10,7955000,340,10
3838,80,Plátano 2,Plátano 2,General,85,2024,4,105,66472200,7293,105
3839,81,Pollos,Pollos,General,85,2024,4,60,53889000,0,60
3840,83,Porcino,Porcino,General,85,2024,4,0,0,0,0
3841,84,Porcino (Comerc.),Porcino,Comerc.,85,2024,4,0,0,0,0
3842,87,Préstamos de Consumo,Préstamos de Consumo,General,85,2024,4,170,39978621,0,170
3843,89,Tabaco (Comerc.),Tabaco,Comerc.,85,2024,4,18,148975931,0,18
3844,94,Tabaco (Producción),Tabaco,Producción,85,2024,4,14,11665902,614,14
3845,96,Tomate (Producción),Tomate,Producción,85,2024,4,15,15585000,255,15
3846,101,Yautía (Producción),Yautía,Producción,85,2024,4,15,5625000,636,15
3847,103,Yuca (Producción),Yuca,Producción,85,2024,4,16,6558000,1196,16
3848,105,Ñame (Producción),Ñame,Producción,85,2024,4,10,2320000,207,10
3849,2,Acuícola,Acuícola,General,86,2024,5,9,8100000,0,9
3850,4,Aguacate (Producción),Aguacate,Producción,86,2024,5,76,66479670,4110,76
3851,7,Ajo (Comerc.),Ajo,Comerc.,86,2024,5,0,0,0,0
3852,9,Ajo (Producción),Ajo,Producción,86,2024,5,12,27750000,239,12
3853,10,Ají (Producción),Ají,Producción,86,2024,5,17,16830000,346,17
3854,11,Apícola,Apícola,General,86,2024,5,2,650000,0,2
3855,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,86,2024,5,53,686434800,0,53
3856,17,Arroz (Producción),Arroz,Producción,86,2024,5,742,430407580,74001,743
3857,19,Avícola (Comerc.)1,Avícola (Comerc.)1,General,86,2024,5,4,346000000,0,4
3858,21,Batata (Producción),Batata,Producción,86,2024,5,7,2255000,352,7
3859,22,Cacao (Comerc.),Cacao,Comerc.,86,2024,5,8,174400000,0,8
3860,24,Cacao (Producción),Cacao,Producción,86,2024,5,64,56642000,10888,64
3861,25,Café (Comerc.),Café,Comerc.,86,2024,5,1,650000,0,1
3862,27,Café (Producción),Café,Producción,86,2024,5,41,22517145,2594,41
3863,31,Cebolla 2,Cebolla 2,General,86,2024,5,7,4200000,153,7
3864,34,Coco (Producción),Coco,Producción,86,2024,5,23,30550000,2783,23
3865,38,Gallina Ponedora,Gallina Ponedora,General,86,2024,5,14,26662830,0,14
3866,39,Gallina Reproductora,Gallina Reproductora,General,86,2024,5,0,0,0,0
3867,41,Ganado de Carne,Ganado de Carne,General,86,2024,5,58,229455500,0,58
3868,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,86,2024,5,3,1375000,0,3
3869,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,86,2024,5,33,69767000,0,33
3870,45,Ganado de Leche,Ganado de Leche,General,86,2024,5,16,19839500,0,16
3871,47,Ganado de Leche (Comerc.),Ganado de Leche,Comerc.,86,2024,5,1,620000,0,1
3872,52,Guandul (Producción),Guandul,Producción,86,2024,5,3,645000,165,3
3873,54,Guineo (Producción),Guineo,Producción,86,2024,5,11,6287000,472,11
3874,55,Habichuela (Comerc.),Habichuela,Comerc.,86,2024,5,1,15988000,0,1
3875,58,Habichuela (Producción),Habichuela,Producción,86,2024,5,0,0,0,0
3876,59,Invernadero,Invernadero,General,86,2024,5,6,44618956,0,6
3877,61,Limón (Producción),Limón,Producción,86,2024,5,21,12838108,933,21
3878,64,Maíz (Producción),Maíz,Producción,86,2024,5,9,3690000,885,9
3879,65,Microempresas y Otros,Microempresas y Otros,General,86,2024,5,252,479522496,0,252
3880,66,Otros,Otros,General,86,2024,5,210,530226355,3418,210
3881,73,Papa (Producción),Papa,Producción,86,2024,5,47,60932000,2198,47
3882,76,Piña (Producción),Piña,Producción,86,2024,5,11,13025000,608,11
3883,80,Plátano 2,Plátano 2,General,86,2024,5,127,92319500,9005,127
3884,81,Pollos,Pollos,General,86,2024,5,45,55977500,0,45
3885,83,Porcino,Porcino,General,86,2024,5,0,0,0,0
3886,84,Porcino (Comerc.),Porcino,Comerc.,86,2024,5,0,0,0,0
3887,87,Préstamos de Consumo,Préstamos de Consumo,General,86,2024,5,189,48087826,0,189
3888,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,86,2024,5,32,206461946,0,32
3889,94,Tabaco (Producción),Tabaco,Producción,86,2024,5,3,2055000,140,3
3890,96,Tomate (Producción),Tomate,Producción,86,2024,5,23,34721407,574,23
3891,101,Yautía (Producción),Yautía,Producción,86,2024,5,14,6975000,772,14
3892,103,Yuca (Producción),Yuca,Producción,86,2024,5,28,6065000,1112,28
3893,105,Ñame (Producción),Ñame,Producción,86,2024,5,13,4245000,465,13
3894,2,Acuícola,Acuícola,General,87,2024,6,6,13600000,0,6
3895,4,Aguacate (Producción),Aguacate,Producción,87,2024,6,64,39972539,3126,64
3896,7,Ajo (Comerc.),Ajo,Comerc.,87,2024,6,0,0,0,0
3897,9,Ajo (Producción),Ajo,Producción,87,2024,6,3,4100000,38,3
3898,10,Ají (Producción),Ají,Producción,87,2024,6,8,22420000,4945,8
3899,11,Apícola,Apícola,General,87,2024,6,3,815000,0,3
3900,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,87,2024,6,19,149436800,0,19
3901,17,Arroz (Producción),Arroz,Producción,87,2024,6,718,447522391,70130,718
3902,18,Avícola (Comerc.),Avícola,Comerc.,87,2024,6,0,0,0,0
3903,21,Batata (Producción),Batata,Producción,87,2024,6,2,400000,93,2
3904,22,Cacao (Comerc.),Cacao,Comerc.,87,2024,6,12,160200000,0,12
3905,24,Cacao (Producción),Cacao,Producción,87,2024,6,43,25367000,4256,43
3906,25,Café (Comerc.),Café,Comerc.,87,2024,6,1,2500000,0,1
3907,27,Café (Producción),Café,Producción,87,2024,6,22,12278700,1507,22
3908,28,Cebolla,Cebolla,General,87,2024,6,0,0,0,0
3909,36,Coco 2,Coco 2,General,87,2024,6,17,22945000,1343,17
3910,38,Gallina Ponedora,Gallina Ponedora,General,87,2024,6,6,27500000,0,6
3911,39,Gallina Reproductora,Gallina Reproductora,General,87,2024,6,1,30000000,0,1
3912,41,Ganado de Carne,Ganado de Carne,General,87,2024,6,37,40558000,0,37
3913,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,87,2024,6,2,1600000,0,2
3914,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,87,2024,6,36,44508085,0,36
3915,45,Ganado de Leche,Ganado de Leche,General,87,2024,6,14,13277800,0,14
3916,49,Ganado de Leche (Comerc.)1,Ganado de Leche (Comerc.)1,General,87,2024,6,1,11069911,0,1
3917,52,Guandul (Producción),Guandul,Producción,87,2024,6,1,1000000,150,1
3918,54,Guineo (Producción),Guineo,Producción,87,2024,6,8,10614264,657,8
3919,55,Habichuela (Comerc.),Habichuela,Comerc.,87,2024,6,0,0,0,0
3920,58,Habichuela (Producción),Habichuela,Producción,87,2024,6,0,0,0,0
3921,59,Invernadero,Invernadero,General,87,2024,6,1,24510435,0,1
3922,61,Limón (Producción),Limón,Producción,87,2024,6,8,2279048,220,8
3923,64,Maíz (Producción),Maíz,Producción,87,2024,6,7,2155000,611,7
3924,65,Microempresas y Otros,Microempresas y Otros,General,87,2024,6,256,531067441,0,256
3925,66,Otros,Otros,General,87,2024,6,85,145854874,19204,85
3926,74,Papa 2,Papa 2,General,87,2024,6,17,19285000,517,17
3927,76,Piña (Producción),Piña,Producción,87,2024,6,10,5500000,258,10
3928,78,Plátano (Producción),Plátano,Producción,87,2024,6,80,47279500,4905,80
3929,81,Pollos,Pollos,General,87,2024,6,62,55452800,0,62
3930,83,Porcino,Porcino,General,87,2024,6,0,0,0,0
3931,84,Porcino (Comerc.),Porcino,Comerc.,87,2024,6,0,0,0,0
3932,87,Préstamos de Consumo,Préstamos de Consumo,General,87,2024,6,171,37360908,0,171
3933,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,87,2024,6,12,99305052,0,12
3934,94,Tabaco (Producción),Tabaco,Producción,87,2024,6,0,0,0,0
3935,96,Tomate (Producción),Tomate,Producción,87,2024,6,12,8700000,5058,12
3936,101,Yautía (Producción),Yautía,Producción,87,2024,6,5,1500000,115,5
3937,103,Yuca (Producción),Yuca,Producción,87,2024,6,18,4733000,875,18
3938,105,Ñame (Producción),Ñame,Producción,87,2024,6,1,220000,14,1
3939,2,Acuícola,Acuícola,General,88,2024,7,11,6495000,0,11
3940,4,Aguacate (Producción),Aguacate,Producción,88,2024,7,100,141495732,5275,100
3941,7,Ajo (Comerc.),Ajo,Comerc.,88,2024,7,1,20000000,0,1
3942,9,Ajo (Producción),Ajo,Producción,88,2024,7,6,18140000,145,6
3943,10,Ají (Producción),Ají,Producción,88,2024,7,20,22100000,18693,20
3944,11,Apícola,Apícola,General,88,2024,7,6,3058994,0,6
3945,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,88,2024,7,19,230333800,0,19
3946,17,Arroz (Producción),Arroz,Producción,88,2024,7,883,565481331,85153,883
3947,18,Avícola (Comerc.),Avícola,Comerc.,88,2024,7,2,2125000,0,2
3948,21,Batata (Producción),Batata,Producción,88,2024,7,3,1268000,215,3
3949,22,Cacao (Comerc.),Cacao,Comerc.,88,2024,7,5,81085000,0,5
3950,24,Cacao (Producción),Cacao,Producción,88,2024,7,124,76299210,13899,124
3951,25,Café (Comerc.),Café,Comerc.,88,2024,7,0,0,0,0
3952,27,Café (Producción),Café,Producción,88,2024,7,17,11236599,892,17
3953,31,Cebolla 2,Cebolla 2,General,88,2024,7,2,5700000,35,2
3954,34,Coco (Producción),Coco,Producción,88,2024,7,15,13662500,1015,15
3955,38,Gallina Ponedora,Gallina Ponedora,General,88,2024,7,24,42170221,0,24
3956,39,Gallina Reproductora,Gallina Reproductora,General,88,2024,7,1,1500000,0,1
3957,41,Ganado de Carne,Ganado de Carne,General,88,2024,7,66,70415000,0,66
3958,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,88,2024,7,2,10250000,0,2
3959,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,88,2024,7,63,90951061,0,63
3960,45,Ganado de Leche,Ganado de Leche,General,88,2024,7,11,14227654,0,11
3961,48,Ganado de Leche (Comerc.) 1,Ganado de Leche (Comerc.) 1,General,88,2024,7,2,46965888,0,2
3962,52,Guandul (Producción),Guandul,Producción,88,2024,7,1,200000,50,1
3963,54,Guineo (Producción),Guineo,Producción,88,2024,7,4,3948000,268,4
3964,56,Habichuela (Comerc.) 1,Habichuela (Comerc.) 1,General,88,2024,7,2,26448000,0,2
3965,58,Habichuela (Producción),Habichuela,Producción,88,2024,7,1,400000,65,1
3966,59,Invernadero,Invernadero,General,88,2024,7,2,40851618,0,2
3967,61,Limón (Producción),Limón,Producción,88,2024,7,20,8226299,687,20
3968,64,Maíz (Producción),Maíz,Producción,88,2024,7,7,1340000,669,7
3969,65,Microempresas y Otros,Microempresas y Otros,General,88,2024,7,184,155990008,0,184
3970,66,Otros,Otros,General,88,2024,7,152,188600338,15468,152
3971,73,Papa (Producción),Papa,Producción,88,2024,7,70,69545000,2531,70
3972,76,Piña (Producción),Piña,Producción,88,2024,7,14,21740000,947,14
3973,78,Plátano (Producción),Plátano,Producción,88,2024,7,88,89372000,9474,88
3974,81,Pollos,Pollos,General,88,2024,7,69,63127000,0,69
3975,83,Porcino,Porcino,General,88,2024,7,0,0,0,0
3976,84,Porcino (Comerc.),Porcino,Comerc.,88,2024,7,0,0,0,0
3977,87,Préstamos de Consumo,Préstamos de Consumo,General,88,2024,7,206,48106897,0,206
3978,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,88,2024,7,16,129547992,0,16
3979,94,Tabaco (Producción),Tabaco,Producción,88,2024,7,0,0,0,0
3980,96,Tomate (Producción),Tomate,Producción,88,2024,7,24,24525000,6174,24
3981,101,Yautía (Producción),Yautía,Producción,88,2024,7,7,2900000,293,7
3982,103,Yuca (Producción),Yuca,Producción,88,2024,7,23,6995000,1155,23
3983,105,Ñame (Producción),Ñame,Producción,88,2024,7,2,260000,19,2
3984,2,Acuícola,Acuícola,General,89,2024,8,2,1100000,0,2
3985,4,Aguacate (Producción),Aguacate,Producción,89,2024,8,91,55004485,4119,91
3986,7,Ajo (Comerc.),Ajo,Comerc.,89,2024,8,0,0,0,0
3987,9,Ajo (Producción),Ajo,Producción,89,2024,8,1,500500,5,1
3988,10,Ají (Producción),Ají,Producción,89,2024,8,15,12744000,7952,15
3989,11,Apícola,Apícola,General,89,2024,8,3,1469849,0,3
3990,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,89,2024,8,27,241777800,0,27
3991,17,Arroz (Producción),Arroz,Producción,89,2024,8,173,157998000,25944,173
3992,18,Avícola (Comerc.),Avícola,Comerc.,89,2024,8,0,0,0,0
3993,21,Batata (Producción),Batata,Producción,89,2024,8,6,1560000,263,6
3994,22,Cacao (Comerc.),Cacao,Comerc.,89,2024,8,2,550000,0,2
3995,24,Cacao (Producción),Cacao,Producción,89,2024,8,113,78489614,14401,113
3996,25,Café (Comerc.),Café,Comerc.,89,2024,8,0,0,0,0
3997,27,Café (Producción),Café,Producción,89,2024,8,33,16332705,1884,33
3998,31,Cebolla 2,Cebolla 2,General,89,2024,8,9,26810000,232,9
3999,34,Coco (Producción),Coco,Producción,89,2024,8,21,26120000,2400,21
4000,38,Gallina Ponedora,Gallina Ponedora,General,89,2024,8,14,28000000,0,14
4001,39,Gallina Reproductora,Gallina Reproductora,General,89,2024,8,0,0,0,0
4002,41,Ganado de Carne,Ganado de Carne,General,89,2024,8,62,59422988,0,62
4003,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,89,2024,8,5,1800000,0,5
4004,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,89,2024,8,57,71439250,0,57
4005,45,Ganado de Leche,Ganado de Leche,General,89,2024,8,17,20932375,0,17
4006,49,Ganado de Leche (Comerc.)1,Ganado de Leche (Comerc.)1,General,89,2024,8,4,59879468,0,4
4007,52,Guandul (Producción),Guandul,Producción,89,2024,8,3,485000,115,3
4008,54,Guineo (Producción),Guineo,Producción,89,2024,8,5,7563000,503,5
4009,55,Habichuela (Comerc.),Habichuela,Comerc.,89,2024,8,0,0,0,0
4010,58,Habichuela (Producción),Habichuela,Producción,89,2024,8,0,0,0,0
4011,59,Invernadero,Invernadero,General,89,2024,8,0,0,0,0
4012,61,Limón (Producción),Limón,Producción,89,2024,8,21,16604715,1212,21
4013,64,Maíz (Producción),Maíz,Producción,89,2024,8,10,1763500,383,10
4014,65,Microempresas y Otros,Microempresas y Otros,General,89,2024,8,65,54099014,0,65
4015,66,Otros,Otros,General,89,2024,8,134,267453888,3765,134
4016,73,Papa (Producción),Papa,Producción,89,2024,8,23,75965000,2540,23
4017,76,Piña (Producción),Piña,Producción,89,2024,8,10,26274900,1122,10
4018,80,Plátano 2,Plátano 2,General,89,2024,8,74,64977000,5597,74
4019,81,Pollos,Pollos,General,89,2024,8,44,69694000,0,44
4020,83,Porcino,Porcino,General,89,2024,8,0,0,0,0
4021,84,Porcino (Comerc.),Porcino,Comerc.,89,2024,8,0,0,0,0
4022,87,Préstamos de Consumo,Préstamos de Consumo,General,89,2024,8,190,48390426,0,190
4023,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,89,2024,8,16,124090796,0,16
4024,94,Tabaco (Producción),Tabaco,Producción,89,2024,8,1,1500000,250,1
4025,96,Tomate (Producción),Tomate,Producción,89,2024,8,7,8990000,10189,7
4026,101,Yautía (Producción),Yautía,Producción,89,2024,8,15,3737000,418,15
4027,103,Yuca (Producción),Yuca,Producción,89,2024,8,21,4186000,730,21
4028,105,Ñame (Producción),Ñame,Producción,89,2024,8,5,1505000,125,5
4029,2,Acuícola,Acuícola,General,90,2024,9,4,2600000,0,4
4030,4,Aguacate (Producción),Aguacate,Producción,90,2024,9,76,38838750,3183,76
4031,7,Ajo (Comerc.),Ajo,Comerc.,90,2024,9,0,0,0,0
4032,9,Ajo (Producción),Ajo,Producción,90,2024,9,1,3500000,35,1
4033,10,Ají (Producción),Ají,Producción,90,2024,9,16,14259000,16722,16
4034,11,Apícola,Apícola,General,90,2024,9,6,1650000,0,6
4035,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,90,2024,9,12,200900000,0,12
4036,17,Arroz (Producción),Arroz,Producción,90,2024,9,33,36070000,6585,33
4037,18,Avícola (Comerc.),Avícola,Comerc.,90,2024,9,0,0,0,0
4038,21,Batata (Producción),Batata,Producción,90,2024,9,7,1363000,260,7
4039,22,Cacao (Comerc.),Cacao,Comerc.,90,2024,9,8,12300000,0,8
4040,24,Cacao (Producción),Cacao,Producción,90,2024,9,86,35447900,8296,86
4041,25,Café (Comerc.),Café,Comerc.,90,2024,9,1,5000000,0,1
4042,27,Café (Producción),Café,Producción,90,2024,9,19,7864766,789,19
4043,29,Cebolla (Producción),Cebolla,Producción,90,2024,9,11,5270000,274,11
4044,34,Coco (Producción),Coco,Producción,90,2024,9,14,12480000,1837,14
4045,38,Gallina Ponedora,Gallina Ponedora,General,90,2024,9,10,19149459,0,10
4046,39,Gallina Reproductora,Gallina Reproductora,General,90,2024,9,0,0,0,0
4047,41,Ganado de Carne,Ganado de Carne,General,90,2024,9,51,50798205,0,51
4048,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,90,2024,9,5,8300000,0,5
4049,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,90,2024,9,45,51691516,0,45
4050,45,Ganado de Leche,Ganado de Leche,General,90,2024,9,7,7785000,0,7
4051,47,Ganado de Leche (Comerc.),Ganado de Leche,Comerc.,90,2024,9,0,0,0,0
4052,52,Guandul (Producción),Guandul,Producción,90,2024,9,1,105000,35,1
4053,54,Guineo (Producción),Guineo,Producción,90,2024,9,3,5800000,445,3
4054,55,Habichuela (Comerc.),Habichuela,Comerc.,90,2024,9,0,0,0,0
4055,58,Habichuela (Producción),Habichuela,Producción,90,2024,9,1,600000,41,1
4056,59,Invernadero,Invernadero,General,90,2024,9,0,0,0,0
4057,61,Limón (Producción),Limón,Producción,90,2024,9,12,11029029,721,12
4058,64,Maíz (Producción),Maíz,Producción,90,2024,9,4,552000,150,4
4059,65,Microempresas y Otros,Microempresas y Otros,General,90,2024,9,62,146889384,0,62
4060,66,Otros,Otros,General,90,2024,9,138,142326119,15768,138
4061,73,Papa (Producción),Papa,Producción,90,2024,9,31,42411000,1478,31
4062,76,Piña (Producción),Piña,Producción,90,2024,9,12,8920000,369,12
4063,80,Plátano 2,Plátano 2,General,90,2024,9,52,34387500,3605,52
4064,81,Pollos,Pollos,General,90,2024,9,55,46949500,0,55
4065,83,Porcino,Porcino,General,90,2024,9,1,600000,0,1
4066,84,Porcino (Comerc.),Porcino,Comerc.,90,2024,9,0,0,0,0
4067,87,Préstamos de Consumo,Préstamos de Consumo,General,90,2024,9,169,39868758,0,169
4068,91,Tabaco (Comerc.)1,Tabaco (Comerc.)1,General,90,2024,9,8,96023584,0,8
4069,94,Tabaco (Producción),Tabaco,Producción,90,2024,9,1,460000,20,1
4070,96,Tomate (Producción),Tomate,Producción,90,2024,9,14,7190000,295,14
4071,101,Yautía (Producción),Yautía,Producción,90,2024,9,11,3340000,330,11
4072,103,Yuca (Producción),Yuca,Producción,90,2024,9,22,11121500,1718,22
4073,105,Ñame (Producción),Ñame,Producción,90,2024,9,1,200000,14,1
4074,2,Acuícola,Acuícola,General,91,2024,10,11,7189392,0,11
4075,4,Aguacate (Producción),Aguacate,Producción,91,2024,10,43,32393558,2688,43
4076,7,Ajo (Comerc.),Ajo,Comerc.,91,2024,10,0,0,0,0
4077,9,Ajo (Producción),Ajo,Producción,91,2024,10,0,0,0,0
4078,10,Ají (Producción),Ají,Producción,91,2024,10,13,16865000,16836,13
4079,11,Apícola,Apícola,General,91,2024,10,3,1120000,0,3
4080,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,91,2024,10,27,230079800,0,27
4081,17,Arroz (Producción),Arroz,Producción,91,2024,10,18,72344000,11975,19
4082,18,Avícola (Comerc.),Avícola,Comerc.,91,2024,10,0,0,0,0
4083,21,Batata (Producción),Batata,Producción,91,2024,10,7,2895000,515,7
4084,22,Cacao (Comerc.),Cacao,Comerc.,91,2024,10,6,12975000,0,6
4085,24,Cacao (Producción),Cacao,Producción,91,2024,10,93,93532300,21548,93
4086,25,Café (Comerc.),Café,Comerc.,91,2024,10,1,1500000,0,1
4087,27,Café (Producción),Café,Producción,91,2024,10,13,9212485,823,13
4088,31,Cebolla 2,Cebolla 2,General,91,2024,10,32,31695500,1001,32
4089,34,Coco (Producción),Coco,Producción,91,2024,10,20,15111000,1295,20
4090,38,Gallina Ponedora,Gallina Ponedora,General,91,2024,10,11,30850000,0,11
4091,39,Gallina Reproductora,Gallina Reproductora,General,91,2024,10,0,0,0,0
4092,41,Ganado de Carne,Ganado de Carne,General,91,2024,10,80,94285257,0,80
4093,43,Ganado de Carne (Comerc.),Ganado de Carne,Comerc.,91,2024,10,2,3000000,0,2
4094,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,91,2024,10,56,65907712,0,56
4095,45,Ganado de Leche,Ganado de Leche,General,91,2024,10,20,31210545,0,20
4096,47,Ganado de Leche (Comerc.),Ganado de Leche,Comerc.,91,2024,10,1,320000,0,1
4097,52,Guandul (Producción),Guandul,Producción,91,2024,10,1,200000,40,1
4098,54,Guineo (Producción),Guineo,Producción,91,2024,10,6,7899000,576,6
4099,55,Habichuela (Comerc.),Habichuela,Comerc.,91,2024,10,0,0,0,0
4100,58,Habichuela (Producción),Habichuela,Producción,91,2024,10,1,400000,50,1
4101,59,Invernadero,Invernadero,General,91,2024,10,0,0,0,0
4102,61,Limón (Producción),Limón,Producción,91,2024,10,18,6366023,595,18
4103,64,Maíz (Producción),Maíz,Producción,91,2024,10,1,500000,100,1
4104,65,Microempresas y Otros,Microempresas y Otros,General,91,2024,10,107,253957078,0,107
4105,66,Otros,Otros,General,91,2024,10,144,343950512,7244,144
4106,74,Papa 2,Papa 2,General,91,2024,10,54,76383000,2280,54
4107,76,Piña (Producción),Piña,Producción,91,2024,10,20,16091000,583,20
4108,78,Plátano (Producción),Plátano,Producción,91,2024,10,51,45466000,3980,51
4109,81,Pollos,Pollos,General,91,2024,10,65,85265500,0,65
4110,83,Porcino,Porcino,General,91,2024,10,0,0,0,0
4111,84,Porcino (Comerc.),Porcino,Comerc.,91,2024,10,0,0,0,0
4112,87,Préstamos de Consumo,Préstamos de Consumo,General,91,2024,10,187,40517403,0,187
4113,90,Tabaco (Comerc.) 1,Tabaco (Comerc.) 1,General,91,2024,10,8,82587520,0,8
4114,94,Tabaco (Producción),Tabaco,Producción,91,2024,10,10,4600000,441,10
4115,96,Tomate (Producción),Tomate,Producción,91,2024,10,17,22640000,5088,17
4116,101,Yautía (Producción),Yautía,Producción,91,2024,10,17,3975000,403,17
4117,103,Yuca (Producción),Yuca,Producción,91,2024,10,22,5438000,763,22
4118,105,Ñame (Producción),Ñame,Producción,91,2024,10,10,4900000,470,10
4119,2,Acuícola,Acuícola,General,92,2024,11,0,0,0,0
4120,4,Aguacate (Producción),Aguacate,Producción,92,2024,11,38,29963000,2318,38
4121,7,Ajo (Comerc.),Ajo,Comerc.,92,2024,11,0,0,0,0
4122,9,Ajo (Producción),Ajo,Producción,92,2024,11,0,0,0,0
4123,10,Ají (Producción),Ají,Producción,92,2024,11,6,17401000,301,6
4124,11,Apícola,Apícola,General,92,2024,11,4,2100000,0,4
4125,13,Arroz (Comerc.) 1,Arroz (Comerc.) 1,General,92,2024,11,22,248255400,0,22
4126,17,Arroz (Producción),Arroz,Producción,92,2024,11,404,246339741,36897,404
4127,18,Avícola (Comerc.),Avícola,Comerc.,92,2024,11,0,0,0,0
4128,21,Batata (Producción),Batata,Producción,92,2024,11,2,400000,86,2
4129,22,Cacao (Comerc.),Cacao,Comerc.,92,2024,11,1,900000,0,1
