tipo_registro,anio,mes_numero,mes_nombre,periodo_fecha,sucursal_nombre,region,destino_nombre,rubro,tipo_operacion,cantidad_prestamos,valor_cartera_rd,tareas_financiadas,valor_area_rd,desembolsos_rd,cobros_rd,balance_neto_rd,cantidad_destino,valores_destino_rd,tareas_destino,beneficiados
Cartera prestamos,2017,10,Octubre,2017-10-01,Baní,Sur,,,,773,563143256,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Barahona,Sur,,,,2091,584542771,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Bonao,Cibao Nordeste,,,,556,473334819,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Comendador,Sur,,,,1779,322856427,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Constanza,Cibao Norte,,,,1233,781326890,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Cotuí,Cibao Nordeste,,,,1898,1074399416,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Dajabón,Cibao Noroeste,,,,1119,466180824,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,El Seibo,Este,,,,1113,317673977,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Hato Mayor,Este,,,,1137,700524710,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Higüey,Este,,,,1137,777248478,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,La Vega,Cibao Norte,,,,837,862616945,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Moca,Cibao Norte,,,,959,637450554,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Monte Plata,Metropolitana,,,,1305,1117114691,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Montecristí,Cibao Noroeste,,,,878,1241691234,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Nagua,Cibao Nordeste,,,,973,429724312,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Neyba,Sur,,,,1707,484885292,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Puerto Plata,Cibao Norte,,,,1836,569482931,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Río San Juan,Cibao Nordeste,,,,956,444155839,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Salcedo,Cibao Nordeste,,,,826,391066338,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Samaná,Cibao Nordeste,,,,1249,298946917,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,San Cristóbal,Sur,,,,1258,649474294,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,San Francisco de Macorís,Cibao Nordeste,,,,759,721953422,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,San José de Ocoa,Sur,,,,1137,1624775543,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,San José de las Matas,Cibao Norte,,,,943,576532769,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,San Juan de la Maguana,Sur,,,,4522,1413841014,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Santiago,Cibao Norte,,,,459,448672558,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Santiago Rodríguez,Cibao Noroeste,,,,1656,760140461,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Santo Domingo,Metropolitana,,,,1929,2001635866,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Valverde Mao,Cibao Noroeste,,,,942,1425006394,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,10,Octubre,2017-10-01,Villa Riva,Cibao Nordeste,,,,1012,307659173,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Arenoso,Cibao Nordeste,,,,772,263726022,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Azua,Sur,,,,1941,686399876,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Baní,Sur,,,,779,571401996,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Barahona,Sur,,,,2092,511790338,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Bonao,Cibao Nordeste,,,,559,493202847,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Comendador,Sur,,,,1759,316366652,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Constanza,Cibao Norte,,,,1233,786240108,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Cotuí,Cibao Nordeste,,,,1879,1076562142,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Dajabón,Cibao Noroeste,,,,1147,479957161,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,El Seibo,Este,,,,1114,321521629,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Hato Mayor,Este,,,,1170,712625538,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Higüey,Este,,,,1129,774991381,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,La Vega,Cibao Norte,,,,909,897333857,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Moca,Cibao Norte,,,,955,641141093,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Monte Plata,Metropolitana,,,,1323,1199050918,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Montecristí,Cibao Noroeste,,,,888,580458904,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Nagua,Cibao Nordeste,,,,988,423973816,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Neyba,Sur,,,,1688,501714856,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Puerto Plata,Cibao Norte,,,,1835,583414932,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Río San Juan,Cibao Nordeste,,,,944,439919136,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Salcedo,Cibao Nordeste,,,,852,391633762,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Samaná,Cibao Nordeste,,,,1270,314815657,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,San Cristóbal,Sur,,,,1268,676478805,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,San Francisco de Macorís,Cibao Nordeste,,,,782,722578021,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,San José de Ocoa,Sur,,,,1126,1651146021,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,San José de las Matas,Cibao Norte,,,,939,579072349,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,San Juan de la Maguana,Sur,,,,4556,1484139716,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Santiago,Cibao Norte,,,,467,452486648,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Santiago Rodríguez,Cibao Noroeste,,,,1638,761911960,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Santo Domingo,Metropolitana,,,,1962,2115392040,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Valverde Mao,Cibao Noroeste,,,,936,1332352345,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,11,Noviembre,2017-11-01,Villa Riva,Cibao Nordeste,,,,1011,308420277,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Arenoso,Cibao Nordeste,,,,888,315274700,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Azua,Sur,,,,1969,735023826,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Baní,Sur,,,,784,585446144,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Barahona,Sur,,,,2094,533242065,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Bonao,Cibao Nordeste,,,,610,508670655,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Comendador,Sur,,,,1726,315409421,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Constanza,Cibao Norte,,,,1247,780514971,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Cotuí,Cibao Nordeste,,,,1971,1071301091,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Dajabón,Cibao Noroeste,,,,1211,495147520,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,El Seibo,Este,,,,1142,337202224,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Hato Mayor,Este,,,,1197,738974730,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Higüey,Este,,,,1146,796671959,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,La Vega,Cibao Norte,,,,1087,1007677215,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Moca,Cibao Norte,,,,948,657023855,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Monte Plata,Metropolitana,,,,1345,1260035411,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Montecristí,Cibao Noroeste,,,,1170,604474213,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Nagua,Cibao Nordeste,,,,1173,452413228,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Neyba,Sur,,,,1736,506880810,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Puerto Plata,Cibao Norte,,,,1859,606192360,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Río San Juan,Cibao Nordeste,,,,1106,471345768,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Salcedo,Cibao Nordeste,,,,869,406281001,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Samaná,Cibao Nordeste,,,,1315,330989345,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,San Cristóbal,Sur,,,,1288,711975476,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,San Francisco de Macorís,Cibao Nordeste,,,,905,759746649,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,San José de Ocoa,Sur,,,,1116,1679064146,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,San José de las Matas,Cibao Norte,,,,927,632417807,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,San Juan de la Maguana,Sur,,,,4555,1459319320,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Santiago,Cibao Norte,,,,486,480434765,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Santiago Rodríguez,Cibao Noroeste,,,,1634,801708067,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Santo Domingo,Metropolitana,,,,2005,2377933342,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Valverde Mao,Cibao Noroeste,,,,1190,1439829675,0,0,0,0,0,0,0,0,0
Cartera prestamos,2017,12,Diciembre,2017-12-01,Villa Riva,Cibao Nordeste,,,,1150,384556549,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Arenoso,Cibao Nordeste,,,,895,334531962,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Azua,Sur,,,,1950,700794114,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Baní,Sur,,,,747,571725347,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Barahona,Sur,,,,2065,540474631,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Bonao,Cibao Nordeste,,,,590,517512887,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Comendador,Sur,,,,1669,303193721,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Constanza,Cibao Norte,,,,1165,787206670,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Cotuí,Cibao Nordeste,,,,1951,1098865682,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Dajabón,Cibao Noroeste,,,,1214,490698093,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,El Seibo,Este,,,,1124,335339235,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Hato Mayor,Este,,,,1181,789518430,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Higüey,Este,,,,1106,796521549,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,La Vega,Cibao Norte,,,,1104,1019245296,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Moca,Cibao Norte,,,,933,656999860,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Monte Plata,Metropolitana,,,,1312,1150168527,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Montecristí,Cibao Noroeste,,,,1214,697573184,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Nagua,Cibao Nordeste,,,,1188,469125106,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Neyba,Sur,,,,1668,497889177,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Puerto Plata,Cibao Norte,,,,1871,609646568,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Río San Juan,Cibao Nordeste,,,,1087,453505173,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Salcedo,Cibao Nordeste,,,,861,412045868,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Samaná,Cibao Nordeste,,,,1298,322568488,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,San Cristóbal,Sur,,,,1245,691723390,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,San Francisco de Macorís,Cibao Nordeste,,,,912,748803745,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,San José de Ocoa,Sur,,,,1097,1676572064,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,San José de las Matas,Cibao Norte,,,,913,624807325,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,San Juan de la Maguana,Sur,,,,4449,1455739040,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Santiago,Cibao Norte,,,,494,431916513,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Santiago Rodríguez,Cibao Noroeste,,,,1571,740185967,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Santo Domingo,Metropolitana,,,,1946,2314596355,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Valverde Mao,Cibao Noroeste,,,,1162,1453537564,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,1,Enero,2018-01-01,Villa Riva,Cibao Nordeste,,,,1196,491380079,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Arenoso,Cibao Nordeste,,,,903,342051518,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Azua,Sur,,,,1941,704195212,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Baní,Sur,,,,729,565122876,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Barahona,Sur,,,,2060,575922194,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Bonao,Cibao Nordeste,,,,584,511814002,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Comendador,Sur,,,,1640,299259702,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Constanza,Cibao Norte,,,,1148,787311972,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Cotuí,Cibao Nordeste,,,,1976,1136270553,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Dajabón,Cibao Noroeste,,,,1220,490428488,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,El Seibo,Este,,,,1111,352781885,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Hato Mayor,Este,,,,1172,909681142,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Higüey,Este,,,,1089,776209403,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,La Vega,Cibao Norte,,,,1116,1014357124,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Moca,Cibao Norte,,,,930,653723759,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Monte Plata,Metropolitana,,,,1321,1250502975,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Montecristí,Cibao Noroeste,,,,1231,736583404,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Nagua,Cibao Nordeste,,,,1202,491647674,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Neyba,Sur,,,,1663,502368016,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Puerto Plata,Cibao Norte,,,,1888,606119088,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Río San Juan,Cibao Nordeste,,,,1078,456584458,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Salcedo,Cibao Nordeste,,,,846,421744041,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Samaná,Cibao Nordeste,,,,1297,326709214,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,San Cristóbal,Sur,,,,1220,706141281,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,San Francisco de Macorís,Cibao Nordeste,,,,931,776086072,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,San José de Ocoa,Sur,,,,1088,1697533790,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,San José de las Matas,Cibao Norte,,,,920,621913769,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,San Juan de la Maguana,Sur,,,,4324,1431716473,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Santiago,Cibao Norte,,,,493,445112197,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Santiago Rodríguez,Cibao Noroeste,,,,1574,749110596,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Santo Domingo,Metropolitana,,,,1937,2489323772,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Valverde Mao,Cibao Noroeste,,,,1164,1526119669,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,2,Febrero,2018-02-01,Villa Riva,Cibao Nordeste,,,,1204,498297245,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Arenoso,Cibao Nordeste,,,,908,368720759,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Azua,Sur,,,,1909,726937853,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Baní,Sur,,,,711,578469842,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Barahona,Sur,,,,2047,572386126,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Bonao,Cibao Nordeste,,,,579,496491695,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Comendador,Sur,,,,1596,292578715,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Constanza,Cibao Norte,,,,1143,783942226,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Cotuí,Cibao Nordeste,,,,2003,1155417409,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Dajabón,Cibao Noroeste,,,,1226,510974909,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,El Seibo,Este,,,,1097,362455511,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Hato Mayor,Este,,,,1151,909570628,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Higüey,Este,,,,1086,777645044,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,La Vega,Cibao Norte,,,,1091,1028390567,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Moca,Cibao Norte,,,,905,672595439,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Monte Plata,Metropolitana,,,,1330,1309135868,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Montecristí,Cibao Noroeste,,,,1179,786395493,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Nagua,Cibao Nordeste,,,,1155,491273884,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Neyba,Sur,,,,1662,501335423,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Puerto Plata,Cibao Norte,,,,1865,610600565,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Río San Juan,Cibao Nordeste,,,,1066,466521201,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Salcedo,Cibao Nordeste,,,,846,429399535,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Samaná,Cibao Nordeste,,,,1291,324290086,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,San Cristóbal,Sur,,,,1231,723378625,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,San Francisco de Macorís,Cibao Nordeste,,,,927,777621808,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,San José de Ocoa,Sur,,,,1077,1694791766,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,San José de las Matas,Cibao Norte,,,,919,636287839,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,San Juan de la Maguana,Sur,,,,4282,1383157542,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Santiago,Cibao Norte,,,,500,449176503,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Santiago Rodríguez,Cibao Noroeste,,,,1574,777042227,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Santo Domingo,Metropolitana,,,,1972,2577659768,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Valverde Mao,Cibao Noroeste,,,,1160,1619991559,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,3,Marzo,2018-03-01,Villa Riva,Cibao Nordeste,,,,1188,496904639,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Arenoso,Cibao Nordeste,,,,793,331024765,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Azua,Sur,,,,1908,730266344,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Baní,Sur,,,,711,591388137,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Barahona,Sur,,,,2042,576080652,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Bonao,Cibao Nordeste,,,,558,467147383,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Comendador,Sur,,,,1577,296268232,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Constanza,Cibao Norte,,,,1123,772422108,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Cotuí,Cibao Nordeste,,,,1970,1247691846,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Dajabón,Cibao Noroeste,,,,1217,509926959,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,El Seibo,Este,,,,1103,384538409,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Hato Mayor,Este,,,,1125,907295028,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Higüey,Este,,,,1024,761023915,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,La Vega,Cibao Norte,,,,900,976879312,0,0,0,0,0,0,0,0,0
Cartera prestamos,2018,4,Abril,2018-04-01,Moca,Cibao Norte,,,,909,678629907,0,0,0,0,0,0,0,0,0
